EUSF00001	S3T4
EUSF00002	S1T2
EUSF00003	S3T4
EUSF00004	S3T1
EUSF00005	S3T4
EUSF00006	S3T4
EUSF00007	S3T2
EUSF00008	S1T3
EUSF00009	S3T1
EUSF00010	S1T3
EUSF00011	S3T1
EUSF00012	S3T2
EUSF00013	S1T1
EUSF00014	S1T2
EUSF00015	S1T3
EUSF00016	S1T1
EUSF00017	S1T2
EUSF00018	S1T1
EUSF00019	S3T1
EUSF00020	S1T4
EUSF00021	S3T1
EUSF00022	S3T2
EUSF00023	S3T4
EUSF00024	S3T4
EUSF00025	S3T1
EUSF00026	S3T1
EUSF00027	S3T2
EUSF00028	S1T1
EUSF00029	S1T4
EUSF00030	S2T3
EUSF00031	S3T1
EUSF00032	S3T3
EUSF00033	S3T3
EUSF00034	S3T2
EUSF00035	S3T2
EUSF00036	S3T2
EUSF00037	S3T2
EUSF00038	S3T3
EUSF00039	S1T1
EUSF00040	S1T3
EUSF00041	Test_Sample
EUSF00042	S3T2
EUSF00043	S1T2
EUSF00044	S1T1
EUSF00045	S3T2
EUSF00046	S3T2
EUSF00047	S1T1
EUSF00048	S2T4
EUSF00049	Test_Sample
EUSF00050	S1T3
EUSF00051	S3T2
EUSF00052	S3T2
EUSF00053	S1T3
EUSF00054	S1T2
EUSF00055	S1T3
EUSF00056	S3T3
EUSF00057	S3T4
EUSF00058	S2T4
EUSF00059	S1T3
EUSF00060	S1T3
EUSF00061	S3T2
EUSF00062	S3T3
EUSF00063	S1T3
EUSF00064	S1T1
EUSF00065	S1T2
EUSF00066	S1T2
EUSF00067	S1T2
EUSF00068	S2T1
EUSF00069	S2T1
EUSF00070	S1T2
EUSF00071	S1T2
EUSF00072	S1T2
EUSF00073	S1T2
EUSF00074	S1T2
EUSF00075	S3T2
EUSF00076	S1T2
EUSF00077	S1T2
EUSF00078	S2T1
EUSF00079	S1T2
EUSF00080	S2T1
EUSF00081	S1T3
EUSF00082	S1T2
EUSF00083	Test_Sample
EUSF00084	S1T2
EUSF00085	S3T3
EUSF00086	S1T2
EUSF00087	S1T2
EUSF00088	S1T1
EUSF00089	S1T2
EUSF00090	S1T1
EUSF00091	S1T2
EUSF00092	S2T2
EUSF00093	S1T2
EUSF00094	S1T2
EUSF00095	S1T2
EUSF00096	S1T1
EUSF00097	S1T1
EUSF00098	S1T1
EUSF00099	S1T2
EUSF00100	Test_Sample
EUSF00101	S1T2
EUSF00102	S1T4
EUSF00103	S1T2
EUSF00104	S1T4
EUSF00105	S1T4
EUSF00106	S1T2
EUSF00107	S1T2
EUSF00108	S2T3
EUSF00109	S2T2
EUSF00110	S1T2
EUSF00111	S1T4
EUSF00112	S1T2
EUSF00113	S1T2
EUSF00114	S2T4
EUSF00115	S2T2
EUSF00116	S1T2
EUSF00117	S1T1
EUSF00118	S2T1
EUSF00119	Test_Sample
EUSF00120	S2T3
EUSF00121	S1T1
EUSF00122	S1T2
EUSF00123	S1T2
EUSF00124	S2T1
EUSF00125	S1T1
EUSF00126	S1T2
EUSF00127	S1T2
EUSF00128	S1T2
EUSF00129	S1T2
EUSF00130	S1T1
EUSF00131	S1T1
EUSF00132	S1T1
EUSF00133	S1T2
EUSF00134	S3T4
EUSF00135	S1T2
EUSF00136	S1T2
EUSF00137	S2T1
EUSF00138	S2T4
EUSF00139	Test_Sample
EUSF00140	S1T2
EUSF00141	Test_Sample
EUSF00142	S3T4
EUSF00143	S1T2
EUSF00144	S3T1
EUSF00145	S3T4
EUSF00146	S3T4
EUSF00147	S1T3
EUSF00148	S3T4
EUSF00149	S3T1
EUSF00150	S3T4
EUSF00151	S1T2
EUSF00152	S2T1
EUSF00153	S1T4
EUSF00154	S3T3
EUSF00155	S3T1
EUSF00156	S3T4
EUSF00157	S3T2
EUSF00158	S1T3
EUSF00159	S3T3
EUSF00160	S3T1
EUSF00161	S1T2
EUSF00162	S1T2
EUSF00163	S3T4
EUSF00164	S3T3
EUSF00165	S1T3
EUSF00166	S3T2
EUSF00167	S3T2
EUSF00168	S3T4
EUSF00169	S1T3
EUSF00170	S2T2
EUSF00171	S3T4
EUSF00172	S3T3
EUSF00173	S1T2
EUSF00174	S1T3
EUSF00175	Test_Sample
EUSF00176	S3T4
EUSF00177	S2T2
EUSF00178	S2T1
EUSF00179	S2T3
EUSF00180	S1T3
EUSF00181	S3T1
EUSF00182	S3T3
EUSF00183	S3T4
EUSF00184	S3T4
EUSF00185	S3T1
EUSF00186	S2T4
EUSF00187	S2T4
EUSF00188	S2T4
EUSF00189	S3T4
EUSF00190	S3T2
EUSF00191	S1T3
EUSF00192	S1T4
EUSF00193	S2T4
EUSF00194	S2T4
EUSF00195	S3T1
EUSF00196	S1T4
EUSF00197	S3T2
EUSF00198	S2T4
EUSF00199	S1T4
EUSF00200	S1T4
EUSF00201	S3T4
EUSF00202	S3T2
EUSF00203	S3T2
EUSF00204	S2T4
EUSF00205	S3T2
EUSF00206	S3T1
EUSF00207	S3T3
EUSF00208	S1T2
EUSF00209	S1T2
EUSF00210	S3T2
EUSF00211	S3T2
EUSF00212	S1T4
EUSF00213	S1T2
EUSF00214	S3T3
EUSF00215	S3T2
EUSF00216	S1T4
EUSF00217	S1T4
EUSF00218	S1T2
EUSF00219	S1T4
EUSF00220	S3T3
EUSF00221	S2T4
EUSF00222	S3T2
EUSF00223	S3T3
EUSF00224	S3T3
EUSF00225	S3T3
EUSF00226	S1T4
EUSF00227	S3T3
EUSF00228	S1T3
EUSF00229	S1T1
EUSF00230	S1T2
EUSF00231	S2T3
EUSF00232	S2T2
EUSF00233	S1T2
EUSF00234	S3T3
EUSF00235	S1T2
EUSF00236	S3T3
EUSF00237	Test_Sample
EUSF00238	S1T3
EUSF00239	S3T4
EUSF00240	S2T3
EUSF00241	S3T2
EUSF00242	S3T1
EUSF00243	Test_Sample
EUSF00244	S1T3
EUSF00245	S1T2
EUSF00246	Test_Sample
EUSF00247	S1T2
EUSF00248	S3T3
EUSF00249	S3T2
EUSF00250	S3T1
EUSF00251	S1T3
EUSF00252	S1T2
EUSF00253	S3T4
EUSF00254	S3T1
EUSF00255	S2T1
EUSF00256	S3T4
EUSF00257	S3T3
EUSF00258	S1T4
EUSF00259	S3T2
EUSF00260	S3T3
EUSF00261	S3T3
EUSF00262	S3T4
EUSF00264	S2T1
EUSF00265	Test_Sample
EUSF00266	S3T3
EUSF00267	S3T2
EUSF00268	S2T4
EUSF00269	S3T3
EUSF00270	S1T3
EUSF00271	S1T3
EUSF00272	S1T3
EUSF00273	S2T4
EUSF00274	S3T4
EUSF00275	S3T3
EUSF00276	S3T1
EUSF00277	S1T2
EUSF00278	S1T3
EUSF00279	S3T2
EUSF00280	S3T3
EUSF00281	S3T2
EUSF00282	S3T2
EUSF00283	S2T3
EUSF00284	S3T3
EUSF00285	S3T3
EUSF00286	S3T3
EUSF00287	S2T3
EUSF00288	S1T3
EUSF00289	S1T2
EUSF00290	S1T3
EUSF00291	S3T3
EUSF00292	S2T4
EUSF00293	S3T1
EUSF00294	S2T1
EUSF00295	S3T3
EUSF00296	S1T2
EUSF00297	S3T2
EUSF00298	S1T4
EUSF00299	S3T3
EUSF00300	S3T3
EUSF00301	S3T4
EUSF00302	S3T2
EUSF00303	S3T3
EUSF00304	S3T1
EUSF00305	S3T2
EUSF00306	S2T3
EUSF00307	S2T3
EUSF00308	S3T3
EUSF00309	S3T4
EUSF00310	S1T1
EUSF00311	S3T3
EUSF00312	S3T4
EUSF00313	S3T3
EUSF00314	S3T4
EUSF00315	S3T1
EUSF00316	S3T3
EUSF00317	S1T1
EUSF00318	S1T1
EUSF00319	S3T3
EUSF00320	S3T3
